,Date Local,County Code,State Code,Site Num,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI
1496,2000-04-27,13,6.0,1252.0,6.989130500000001,16.25,2.0,15.25,0.036802,0.044750000000000005,14.25,37.75,1.211850625,2.1625,4.75,4.25,0.32280337499999995,0.47500000000000003,2.25,6.708333333333334
1509,2000-04-28,13,6.0,1252.0,5.793478249999999,14.0,13.0,13.0,0.033958499999999996,0.04075,6.5,34.5,1.4027597500000002,2.7375000000000003,14.875,3.875,0.33788512499999995,0.43750000000000006,10.0,5.208333333333335
1522,2000-04-29,13,6.0,1252.0,8.9130435,22.25,20.75,21.0,0.029635499999999995,0.04450000000000001,10.25,37.75,1.9540583749999998,3.8249999999999997,10.75,5.75,0.42631337500000005,0.6375000000000001,16.75,6.041666666666665
1535,2000-04-30,13,6.0,1252.0,11.532608750000003,22.0,0.75,20.75,0.03529150000000001,0.05025000000000002,11.25,42.75,2.371104,5.5625,12.5,8.25,0.5195197500000001,0.6624999999999999,3.375,7.208333333333335
1548,2000-05-01,13,6.0,1252.0,11.5,20.75,8.5,19.5,0.030360500000000002,0.038250000000000006,9.75,32.5,1.564448,3.1625,10.25,6.416666666666665,0.48971925,0.6499999999999999,6.5,8.125
1560,2000-05-02,13,6.0,1252.0,9.840217249999998,17.5,16.5,16.5,0.026198500000000003,0.033000000000000015,18.75,28.0,1.6307032500000003,2.9000000000000004,10.0,5.166666666666665,0.42064312500000006,0.525,6.625,7.0
1572,2000-05-03,13,6.0,1252.0,9.478260749999997,18.5,5.25,17.5,0.03259025,0.0395,8.75,33.5,1.7097405000000003,3.3500000000000005,12.5,6.25,0.401404125,0.48750000000000004,3.125,7.166666666666666
1584,2000-05-04,13,6.0,1252.0,9.795893750000001,18.0,8.5,16.75,0.03641025000000001,0.04275,9.25,36.0,1.2476737499999997,2.8125000000000004,13.375,4.833333333333334,0.395446875,0.5125,4.0,6.166666666666665
1596,2000-05-05,13,6.0,1252.0,7.695652249999998,15.25,16.5,14.25,0.03741674999999999,0.04175,9.75,35.25,1.27954525,2.1125000000000003,12.75,6.25,0.36490025000000004,0.45000000000000007,4.125,5.625
1608,2000-05-06,13,6.0,1252.0,6.61956525,15.75,13.0,15.0,0.0319585,0.04025,5.5,34.0,0.9081168749999999,1.4500000000000002,6.125,3.25,0.39334250000000004,0.5125,15.25,5.916666666666665
1620,2000-05-07,13,6.0,1252.0,9.760869750000001,20.0,17.25,18.75,0.01710425,0.023000000000000003,5.0,19.5,0.9012986250000001,1.6125000000000003,8.375,6.625,0.525135875,0.7374999999999999,16.5,7.5
1632,2000-05-08,13,6.0,1252.0,8.3913045,14.75,11.0,13.75,0.017698,0.024750000000000005,12.0,21.0,1.333279125,2.4375,10.875,7.25,0.44710149999999993,0.625,2.5,6.541666666666665
1644,2000-05-09,13,6.0,1252.0,5.35869575,10.25,6.5,9.5,0.031739500000000004,0.03875,13.0,32.75,1.0224026250000002,1.9875,9.5,5.791666666666666,0.36958775,0.4375,3.25,5.5
1656,2000-05-10,13,6.0,1252.0,5.10597825,13.5,9.25,12.75,0.036923750000000005,0.0425,8.5,36.0,0.905775625,1.6,13.0,3.083333333333333,0.318570625,0.44999999999999996,3.375,4.458333333333333
1668,2000-05-11,13,6.0,1252.0,8.12215325,19.75,9.25,18.75,0.031021,0.043500000000000004,9.25,36.75,1.5867693749999998,3.6750000000000007,11.75,6.875,0.32328875,0.5,4.0,4.833333333333333
1680,2000-05-12,13,6.0,1252.0,12.59299525,20.75,11.0,19.5,0.02744725000000001,0.03925,11.75,33.25,1.8693183750000002,3.8125000000000004,12.375,7.875,0.37531699999999996,0.5875000000000001,4.875,6.291666666666665
1692,2000-05-13,13,6.0,1335.3333333333333,11.550724999999998,21.666666666666668,7.666666666666667,20.666666666666668,0.030333333333333337,0.04166666666666666,11.666666666666666,35.0,1.6006493333333331,3.0999999999999996,9.666666666666666,7.066666666666666,0.3716786666666667,0.5000000000000001,6.166666666666667,7.566666666666666
1704,2000-05-14,13,6.0,1335.3333333333333,8.608695333333335,21.0,6.666666666666667,20.0,0.032277666666666656,0.03733333333333335,9.666666666666666,31.333333333333332,0.7796536666666668,1.2666666666666666,2.8333333333333335,3.9333333333333336,0.3942031666666667,0.5666666666666667,1.6666666666666667,7.733333333333333
1716,2000-05-15,13,6.0,1335.3333333333333,9.695652,25.666666666666668,4.666666666666667,24.333333333333332,0.031708333333333345,0.039333333333333324,9.0,33.333333333333336,1.4363638333333333,3.8333333333333335,12.0,6.0,0.4034116666666667,0.6500000000000001,5.833333333333333,8.366666666666667
1728,2000-05-16,13,6.0,1252.0,6.4021740000000005,14.25,16.75,13.5,0.033901999999999995,0.041,9.75,34.75,1.01672075,1.5750000000000002,7.375,3.0,0.323324125,0.5125,3.875,4.708333333333333
1740,2000-05-17,13,6.0,1252.0,10.2744565,21.75,21.0,20.25,0.028083250000000004,0.041250000000000016,9.75,35.0,1.8191763749999996,3.7249999999999996,12.75,7.125,0.3121352500000001,0.42500000000000004,8.625,4.291666666666667
1752,2000-05-18,13,6.0,1335.3333333333333,15.971014333333331,30.0,14.333333333333334,28.0,0.022416666666666668,0.038,10.333333333333334,32.0,2.198484833333333,4.2,10.333333333333334,8.133333333333333,0.4702598333333334,0.6833333333333332,5.166666666666667,7.033333333333334
1764,2000-05-19,13,6.0,1252.0,16.62351775,30.5,13.25,29.0,0.02779174999999999,0.05149999999999999,9.75,46.0,2.8948593750000002,7.225,12.625,11.333333333333332,0.3911199999999999,0.6,13.375,6.541666666666665
1776,2000-05-20,13,6.0,1252.0,14.78260875,28.25,5.75,26.5,0.02920825,0.05399999999999999,10.0,51.5,2.6894479999999996,5.4375,15.125,7.875,0.407472875,0.575,11.0,5.6000000000000005
1788,2000-05-21,13,6.0,1252.0,15.467390999999997,31.5,15.75,29.5,0.03725,0.06575,10.0,75.0,2.65990275,6.399999999999999,16.75,11.0,0.44565212499999995,0.6875000000000001,5.25,6.75
1800,2000-05-22,13,6.0,1252.0,19.57608700000001,34.5,13.0,32.25,0.037041749999999984,0.07200000000000001,10.0,101.75,3.163473875,7.7375,7.125,11.875,0.50853725,0.7999999999999999,7.0,6.75
1812,2000-05-23,13,6.0,1252.0,14.836956500000001,33.0,5.75,31.25,0.032239750000000005,0.04975000000000001,12.0,42.0,1.9836037499999999,4.9875,8.0,7.5,0.49211962500000006,0.9250000000000003,4.875,8.125
1824,2000-05-24,13,6.0,1252.0,8.68989775,15.75,9.75,14.75,0.03355049999999999,0.03925,13.25,33.25,0.9807631250000001,2.0374999999999996,4.0,5.333333333333335,0.379415875,0.4625,5.625,5.5
1836,2000-05-25,13,6.0,1252.0,8.326086750000002,14.0,13.0,13.25,0.03517725,0.044500000000000005,8.25,37.75,1.1288961249999998,2.1125,14.375,4.458333333333335,0.328759125,0.40000000000000013,5.0,5.083333333333335
1848,2000-05-26,13,6.0,1252.0,8.054348,13.25,13.25,12.25,0.01840625,0.024250000000000004,4.0,20.25,1.3254870000000003,2.6500000000000004,11.5,5.875,0.32185237499999997,0.3875,9.125,4.583333333333333
1860,2000-05-27,13,6.0,1252.0,7.228260999999999,14.25,20.5,13.25,0.02009375,0.032250000000000015,9.0,27.5,1.2040585000000004,2.7375000000000003,12.375,4.5,0.311798125,0.4000000000000001,10.25,4.375
1872,2000-05-28,13,6.0,1252.0,6.7065217499999985,13.75,14.5,12.75,0.028916749999999998,0.04150000000000001,10.5,35.25,1.3415584999999999,3.0250000000000004,11.875,4.333333333333334,0.314741625,0.41250000000000003,7.5,4.833333333333333
1884,2000-05-29,13,6.0,1252.0,6.749999999999999,12.0,13.75,11.0,0.032823,0.041750000000000016,10.5,35.25,1.3472402499999998,3.4499999999999997,10.75,6.125,0.3132698750000001,0.3625000000000001,6.125,4.958333333333335
1896,2000-05-30,13,6.0,1252.0,10.024844749999998,21.5,16.0,20.25,0.033687499999999995,0.04900000000000001,10.25,41.25,1.537283375,2.7375000000000003,14.25,5.291666666666665,0.34582937500000005,0.5,14.0,6.041666666666665
1908,2000-05-31,13,6.0,1252.0,11.399275500000003,26.0,16.0,24.5,0.03522925,0.05500000000000002,10.25,46.5,1.70717,4.3875,16.125,8.083333333333334,0.38052962500000004,0.5625,2.75,5.708333333333335
1920,2000-06-01,13,6.0,1252.0,15.826087000000001,29.75,6.25,27.75,0.03519800000000001,0.05500000000000002,10.5,51.5,2.512824625,5.312499999999999,15.75,12.125,0.4599636250000001,0.8624999999999999,6.625,7.958333333333335
1933,2000-06-02,13,6.0,1252.0,12.836956499999998,20.5,7.75,19.5,0.03262525,0.045750000000000006,10.75,38.75,1.7616885,3.1125,9.25,6.791666666666666,0.396784375,0.47500000000000003,3.75,5.75
1946,2000-06-03,13,6.0,1252.0,9.25,14.75,16.5,13.75,0.03501025,0.04675000000000001,9.5,39.75,1.8009741249999998,3.8125000000000004,13.75,6.125,0.36963300000000004,0.44999999999999996,4.5,5.666666666666665
1959,2000-06-04,13,6.0,1252.0,7.13043475,13.5,7.75,12.75,0.0388645,0.04750000000000001,10.5,40.0,1.28311675,3.075,12.125,5.875,0.349796125,0.3999999999999999,1.375,5.333333333333335
1972,2000-06-05,13,6.0,1252.0,6.866304249999997,13.25,12.5,12.25,0.025856249999999994,0.032000000000000015,5.25,27.0,1.0723233750000003,2.2750000000000004,10.5,4.75,0.316055125,0.3875,6.125,5.25
1985,2000-06-06,13,6.0,1252.0,10.369565500000002,18.0,11.5,17.0,0.023677249999999997,0.03400000000000001,9.75,28.75,1.4821427500000002,2.9,11.125,5.0,0.33713775000000007,0.4375,3.75,5.041666666666667
1997,2000-06-07,13,6.0,1252.0,6.402173999999998,12.25,4.75,11.25,0.0225,0.02750000000000001,11.75,23.25,0.9618506250000001,2.2749999999999995,6.75,6.208333333333334,0.28611875,0.375,6.0,5.0
2010,2000-06-08,13,6.0,1252.0,6.547924750000002,10.0,9.5,9.5,0.028228999999999997,0.03425000000000002,9.25,29.0,0.8849024999999999,1.6500000000000001,7.75,4.666666666666665,0.28670737500000004,0.35000000000000003,6.875,3.708333333333333
2023,2000-06-09,13,6.0,1252.0,6.173912999999998,10.75,4.0,10.0,0.025343749999999998,0.031500000000000014,7.75,26.75,0.873539,1.5750000000000002,9.25,6.041666666666666,0.288224625,0.33749999999999997,1.375,3.458333333333333
2036,2000-06-10,13,6.0,1252.0,6.25,11.25,17.75,10.5,0.028364750000000005,0.037500000000000006,9.5,31.75,1.1288960000000001,1.8625000000000003,7.875,5.75,0.285099625,0.35,7.375,4.083333333333333
2049,2000-06-11,13,6.0,1252.0,8.217391249999999,15.75,16.0,14.75,0.024010500000000004,0.038250000000000006,9.25,32.5,1.9704543749999999,3.9875000000000003,12.0,8.5,0.3170063749999999,0.41250000000000003,5.0,5.125
2062,2000-06-12,13,6.0,1252.0,9.152173750000001,14.25,11.25,13.25,0.014208250000000006,0.02625000000000001,9.75,22.25,2.4647726249999997,5.237499999999999,9.0,12.41666666666667,0.3175271250000001,0.41250000000000003,6.125,4.625
2075,2000-06-13,13,6.0,1252.0,13.293478250000001,27.0,18.5,25.5,0.024416749999999994,0.04150000000000001,9.25,35.25,1.974350625,4.6499999999999995,5.75,8.541666666666666,0.39449724999999997,0.75,14.375,6.666666666666665
2088,2000-06-14,13,6.0,1252.0,15.442391250000002,35.25,10.25,33.25,0.03201375,0.05600000000000001,10.75,51.75,3.321478,12.975,18.125,19.416666666666664,0.49543550000000003,0.9750000000000001,4.625,7.291666666666665
2101,2000-06-15,13,6.0,1252.0,15.739130500000003,31.25,8.75,29.5,0.03495850000000001,0.05875,9.0,63.75,4.8566558749999995,11.112499999999999,7.875,16.416666666666668,0.4460369999999999,0.75,4.5,7.958333333333335
2114,2000-06-16,13,6.0,1252.0,12.791062749999995,19.25,12.0,18.0,0.029187750000000005,0.04275000000000001,14.0,36.0,2.3962663749999997,4.7875,11.0,7.208333333333335,0.42017649999999995,0.5874999999999999,8.75,5.791666666666666
2127,2000-06-17,13,6.0,1668.6666666666667,5.724637666666666,10.333333333333334,0.3333333333333333,9.666666666666666,0.03970799999999999,0.048666666666666664,11.333333333333334,41.333333333333336,1.462987166666667,3.866666666666667,3.3333333333333335,6.666666666666667,0.3147946666666666,0.3666666666666667,4.666666666666667,3.6
2140,2000-06-18,13,6.0,1668.6666666666667,4.043478333333333,7.0,19.666666666666668,7.0,0.034013999999999996,0.04166666666666666,2.6666666666666665,35.333333333333336,0.6129871666666666,1.2666666666666666,1.0,3.8333333333333335,0.29073066666666664,0.3166666666666666,0.0,3.1333333333333333
2153,2000-06-19,13,6.0,1668.6666666666667,8.333333333333336,14.333333333333334,16.666666666666668,13.333333333333334,0.03191666666666666,0.047000000000000014,11.333333333333334,39.666666666666664,1.3427848333333336,2.983333333333333,12.666666666666666,5.566666666666666,0.37678116666666667,0.49999999999999994,10.666666666666666,5.133333333333334
2166,2000-06-20,13,6.0,1252.0,16.420948499999994,24.5,8.5,23.0,0.033125,0.05400000000000002,10.25,51.5,1.8817370000000002,4.1875,13.125,6.166666666666666,0.48559775,0.6624999999999999,7.5,6.708333333333335
2179,2000-06-21,13,6.0,1252.0,15.223085000000001,23.5,7.0,22.25,0.0306875,0.048000000000000015,13.25,40.75,2.0847402500000003,4.762499999999999,9.5,8.125,0.46159424999999993,0.6374999999999998,4.5,6.875
2192,2000-06-22,13,6.0,1252.0,11.478261000000003,18.25,5.25,17.25,0.024083250000000004,0.02850000000000001,11.25,24.25,1.1829546249999998,2.5374999999999996,8.375,6.458333333333334,0.41159425,0.525,5.25,5.5
2205,2000-06-23,13,6.0,1252.0,10.145962749999997,14.25,16.75,13.5,0.022937500000000003,0.02825000000000001,9.0,24.0,1.2810065,2.3625,12.75,4.666666666666665,0.397509125,0.4749999999999999,10.5,5.208333333333333
2218,2000-06-24,13,6.0,1252.0,7.9891305,11.5,14.75,10.75,0.03253125000000001,0.04675000000000001,11.0,39.75,1.16915575,2.45,9.5,4.416666666666666,0.405276375,0.44999999999999996,4.0,4.958333333333333
2231,2000-06-25,13,6.0,1252.0,9.358695500000001,15.0,13.0,14.0,0.03282275,0.04575000000000001,9.0,38.75,1.5879871250000002,4.025,8.875,5.5,0.4196785000000001,0.4749999999999999,3.875,5.041666666666667
2244,2000-06-26,13,6.0,1252.0,13.967391249999999,21.75,12.5,20.5,0.025927249999999995,0.04200000000000001,13.5,35.5,2.14707775,4.375,10.5,8.791666666666666,0.44884512500000007,0.5624999999999999,8.125,5.916666666666665
2257,2000-06-27,13,6.0,1252.0,15.054348000000001,24.0,8.5,22.5,0.029093750000000012,0.04475000000000001,11.5,37.75,3.173051874999999,7.312499999999998,10.625,12.0,0.431250125,0.5625,5.5,5.666666666666666
2270,2000-06-28,13,6.0,1252.0,12.3913045,18.0,8.0,16.75,0.029562500000000005,0.04300000000000001,11.5,36.5,2.64772725,4.7,7.25,6.625,0.36424375,0.47499999999999987,6.625,4.875
2283,2000-06-29,13,6.0,1252.0,10.20652175,15.0,17.0,14.25,0.022385500000000003,0.030500000000000013,9.0,26.0,1.511038875,2.7375,11.875,7.125,0.32710575,0.39999999999999997,6.625,4.125
2296,2000-06-30,13,6.0,1252.0,6.750000000000001,9.75,6.75,9.0,0.01934375,0.024000000000000007,13.25,20.25,0.768506375,1.1625,7.625,5.458333333333334,0.265919375,0.33750000000000013,2.125,3.291666666666667
2309,2000-07-01,13,6.0,1252.0,4.728261,8.25,14.75,8.0,0.022895750000000006,0.029000000000000012,12.75,24.25,0.731818125,1.075,8.75,1.5416666666666665,0.24467862499999998,0.27499999999999997,3.75,2.6666666666666665
2322,2000-07-02,13,6.0,1252.0,3.2717392499999995,5.5,9.25,5.5,0.0245835,0.02700000000000001,9.75,22.75,0.700487125,0.95,6.25,2.708333333333333,0.23611862500000003,0.24999999999999997,0.0,2.916666666666667
2335,2000-07-03,13,6.0,1252.0,5.423913,8.75,8.5,8.0,0.021791500000000005,0.02700000000000001,9.5,23.0,0.963311625,1.2000000000000002,4.875,1.9166666666666663,0.26225087499999994,0.31249999999999994,4.5,3.541666666666667
2348,2000-07-04,13,6.0,1252.0,5.478261000000002,10.25,11.25,9.75,0.023114499999999996,0.036000000000000004,9.25,30.25,1.375,2.45,13.375,4.916666666666665,0.27712875000000003,0.35000000000000003,12.5,4.041666666666667
2361,2000-07-05,13,6.0,1252.0,4.9782605,8.0,15.0,7.75,0.013864500000000002,0.01775000000000001,9.0,15.0,1.0829545000000003,1.7750000000000004,12.0,3.625,0.28353712500000006,0.32500000000000007,4.0,4.208333333333333
2374,2000-07-06,13,6.0,1252.0,6.90217375,11.75,11.75,10.75,0.015677,0.020500000000000008,9.0,17.5,1.2467532499999998,1.7000000000000002,9.375,2.458333333333333,0.294089625,0.36250000000000004,5.5,3.958333333333333
2387,2000-07-07,13,6.0,1252.0,5.282609,10.0,5.75,9.25,0.019843749999999997,0.025250000000000005,13.25,21.5,1.1121752500000002,1.8250000000000002,9.875,3.375,0.26120925,0.32500000000000007,2.625,3.583333333333333
2400,2000-07-08,13,6.0,1252.0,6.510869750000002,13.25,21.75,12.25,0.026020999999999996,0.03600000000000001,10.25,30.5,1.6118507500000003,3.2750000000000004,15.25,5.5,0.295946375,0.3874999999999999,14.0,4.041666666666667
2413,2000-07-09,13,6.0,1252.0,6.836956499999999,12.5,20.0,11.5,0.029552000000000002,0.04625000000000001,10.5,39.25,2.165259625,4.762499999999999,12.25,8.75,0.316530625,0.38749999999999996,2.75,3.833333333333333
2426,2000-07-10,13,6.0,1252.0,8.96739125,14.25,9.0,13.5,0.023072749999999996,0.032000000000000015,10.75,27.25,1.8696428750000003,3.075,9.125,8.75,0.344588,0.4125,5.75,4.583333333333333
2439,2000-07-11,13,6.0,1252.0,9.471227749999999,13.5,13.5,12.5,0.025616000000000007,0.037250000000000005,10.5,31.5,1.8681616250000004,3.0749999999999993,13.5,4.75,0.32692037500000004,0.4249999999999999,6.5,4.291666666666667
2452,2000-07-12,13,6.0,1252.0,7.44565225,14.5,11.75,13.5,0.029260249999999998,0.037500000000000006,9.5,32.0,1.3290585,2.375,7.75,4.333333333333334,0.3628623749999999,0.4499999999999999,7.25,4.875
2465,2000-07-13,13,6.0,1252.0,8.478261000000002,16.25,19.5,15.25,0.028551999999999994,0.03900000000000001,9.0,33.0,1.5811688750000001,2.3625000000000003,11.625,4.375,0.37504525000000005,0.45,10.25,4.875
2478,2000-07-14,13,6.0,1252.0,11.239130249999999,18.5,18.75,17.5,0.025135250000000005,0.03975000000000001,10.0,33.75,2.2866883750000007,4.475,11.0,7.125,0.390398625,0.525,7.0,5.9750000000000005
2491,2000-07-15,13,6.0,1252.0,7.923912999999999,12.75,9.0,12.0,0.023989500000000004,0.032500000000000015,9.0,27.75,1.4764608750000001,2.4875000000000003,9.5,3.8999999999999995,0.35935237499999995,0.4124999999999999,3.0,4.95
2504,2000-07-16,13,6.0,1252.0,3.858695499999999,5.5,13.25,5.5,0.023218750000000003,0.02625000000000001,8.0,22.0,0.928733625,1.3250000000000002,6.5,2.3249999999999997,0.29189325,0.3375,2.625,4.3999999999999995
2517,2000-07-17,13,6.0,1252.0,6.9999997500000015,13.25,16.5,12.25,0.022625,0.02750000000000001,7.0,23.25,1.0569804999999999,1.6500000000000004,11.875,5.291666666666666,0.32513575,0.4124999999999999,12.625,5.041666666666665
2530,2000-07-18,13,6.0,1252.0,10.817805499999999,21.0,18.75,19.75,0.027424250000000004,0.04325000000000001,11.25,36.75,2.06865275,4.3625,13.5,11.41666666666667,0.35942812499999993,0.5125,9.625,6.166666666666665
2543,2000-07-19,13,6.0,1252.0,11.25,20.25,12.5,19.25,0.0266665,0.040250000000000015,10.5,34.25,1.637824625,3.15,13.75,5.583333333333335,0.34780325,0.42500000000000004,6.0,4.708333333333334
2556,2000-07-20,13,6.0,1252.0,10.108695499999998,17.75,14.5,16.75,0.024218750000000008,0.037500000000000006,9.75,31.75,1.5936687500000002,3.5124999999999997,14.0,6.291666666666665,0.3553668750000001,0.4750000000000001,12.75,5.916666666666665
2569,2000-07-21,13,6.0,1252.0,7.032608500000002,11.5,10.75,10.5,0.01705225,0.02325000000000001,6.75,19.75,1.1324676249999999,1.7750000000000004,11.875,4.083333333333333,0.3298006249999999,0.42500000000000004,6.75,5.0
2582,2000-07-22,13,6.0,1252.0,7.652173749999999,15.25,18.75,14.25,0.02143725,0.034,10.0,29.0,1.8030843750000005,3.5250000000000004,15.5,4.950000000000001,0.35387225000000005,0.47500000000000003,15.375,4.825
2595,2000-07-23,13,6.0,1252.0,8.978260750000002,19.5,16.25,18.5,0.025635500000000002,0.047250000000000014,10.5,40.5,2.17987025,4.6499999999999995,10.5,6.524999999999999,0.37860050000000006,0.47500000000000003,3.5,4.95
2608,2000-07-24,13,6.0,1252.0,12.728260749999999,22.0,11.25,20.75,0.0238855,0.04475000000000001,10.5,38.0,2.7977272500000003,5.4875,10.5,8.0,0.440353125,0.6375000000000002,5.75,6.791666666666665
2621,2000-07-25,13,6.0,1252.0,10.065217249999998,17.0,11.75,16.0,0.018968749999999996,0.031,9.5,26.25,1.628571375,3.1000000000000005,10.5,5.083333333333334,0.385484625,0.5,7.0,5.625
2634,2000-07-26,13,6.0,1252.0,6.923912999999999,11.75,9.25,10.75,0.02054174999999999,0.029000000000000012,10.5,24.25,1.2628244999999996,2.3625000000000003,10.125,3.5,0.32325625,0.4125000000000001,4.25,5.291666666666665
2647,2000-07-27,13,6.0,1252.0,9.673912999999995,18.5,21.0,17.5,0.023593750000000007,0.041250000000000016,10.75,35.25,1.771753375,3.4374999999999996,13.875,6.0,0.384239,0.5,11.75,5.458333333333334
2660,2000-07-28,13,6.0,1252.0,11.69565225,20.75,14.5,19.75,0.021166750000000005,0.04400000000000002,10.0,42.25,2.1542207499999995,4.3500000000000005,12.25,6.375,0.43729625000000005,0.5500000000000002,11.25,5.75
2673,2000-07-29,13,6.0,1252.0,10.250000000000002,18.25,8.0,17.25,0.021447749999999995,0.04425000000000001,10.75,40.75,2.13425325,4.1000000000000005,11.75,6.333333333333335,0.43292575000000005,0.5125,6.25,5.458333333333333
2686,2000-07-30,13,6.0,1252.0,9.815217500000001,16.5,19.25,15.5,0.019895750000000004,0.04025000000000001,10.75,34.0,2.3878246249999995,4.3625,11.25,6.583333333333335,0.42456962500000006,0.5125,6.75,5.666666666666666
